board_idx,InitialPuzzle,CompletePuzzle,BoardSize,ColorCount,NumberOfLines,v
301,xxxxxxxxxxxx4xx23xxx11432,2222223332234322343211432,5,4,8,0.5
1068,x31xxxx4xxxxxxxxxxxx23xxx4xxxxx21xxx,331111344441333341222341244441221111,6,4,13,0.3076923076923077
2599,xxxxxxxxxx36x1xxxx6xxxxx7xxxxx4xxxxxxxxxx57x2x2xxxx1xx34x8xxx8x59xxxxx9xxxxxxxxxx,666222222636215552632215752332415752322415752324411155344888885599999995555555555,9,9,29,0.3103448275862069
2672,xxxxxx462x1xxxxxxx6x4x1xx3x2xx5xxxxxx3xxxxxxxxxxx5xxxxxxxxxxxxxx,2222444621124666116246111362665113666351133333511555555111111111,8,6,24,0.25
2740,4xxxxxxxxxx7xxx4xxxxx1x6xx58xx2xxxxx6x3xxx3xxxxxx8x51xxxx7xxxx2x,4444444477776664788861667858612278556132783511327835133277333322,8,8,26,0.3076923076923077
2094,xxxxxxxxxxxx1x2152xxx67xxxx4xxx4xxxxxxxx3x673xxx5,2222222211111221522226754444675455567555356733335,7,7,17,0.4117647058823529
1861,5442xx3x3xxx5xxx1xx612x6x,5442253332555221122612266,5,6,15,0.4
483,xxx23x1xxxxx2xx1xxxx3xxxx,2222321113222131111333333,5,3,8,0.375
3289,3xxxxx2316xxxxx26x1xxx5xx54x4xxxxxxx,331111231661222261155551154441111111,6,6,14,0.42857142857142855
860,xxxxx2x3xxxxx12x4xxxxxxxx1xx34xxxxxx,222222233333212443212433212434222444,6,4,13,0.3076923076923077
2633,xxx7xxxx72xxxx8xxxxxxxxxx5218xx6xxxxxx3x1xxxx4xx5xx63xxx4xxxxxxx,7777222272222882111188221521822615222236154444365546333644466666,8,8,29,0.27586206896551724
139,xxxx24x1xxxxxxx1xx3x4x3x2,4444241142114421443244332,5,4,15,0.26666666666666666
1333,4xx23x2xxxxxxx4x3xx1xxx1x,4222342333433444344144411,5,4,15,0.26666666666666666
1971,xxxx23xxxxxx2155xxx4x7xx47xxxx661x3x,222223211113215513447713477113661133,6,7,17,0.4117647058823529
2541,xxx1xxxx5x3x5xxxxxx1xxxx34x2xxxx2xxx4xxxxxxxxxxxx,3331111353355135555113333442222224224444422222222,7,5,19,0.2631578947368421
1675,3xxxxx5x644x35xx6xxxxxxxxxxxxx21xx12,333333556443356663333333222222211112,6,6,13,0.46153846153846156
3198,xxxxxxxx5234xxxxxxx4xxxxxx1xxxxxxxxx6xx3x65xxx2x1,6666666652344665233466522316655231666523165552211,7,6,19,0.3157894736842105
1245,xxxxx2xx1xxx2xxx3xx3xxxx1,2222221112112221333311111,5,3,10,0.3
2820,xxxxxxxxxxxxx75x1xxx4xxxxxxxxxxx4xx8xxxx6xx2x71x95xxxxxxxx8x2xxx3xxxxxx9x6x3xxxxx,777775555711175115714111155714444558716665528716955228666988288633998889663399999,9,9,43,0.20930232558139536
2138,3xxxxxxx46x5xxxxxx3xx8xxx62xxxxxxx7x8xxx1x4x721xxxxxxxxx5xxxxxxx,3335555546352225463228254622882544778225144772151111111555555555,8,8,28,0.2857142857142857
641,421x3xx213x456x5xx7x7xxx6,4211342213445665557677776,5,7,13,0.5384615384615384
2626,xxxxxxxxxx62xx3xxx4x1xxxxxxxxxx4xxxxx5xxxxxxxx5xx6xxxx23xxxxxxx1,4444444446622234464112344641223446412533464125534641222344411111,8,6,20,0.3
2464,xxx9xx9x7x2xxxxxx4xxx26x4xxx6xx175xxxxxxxxxxxxxxx5xxxxx10xxx8xxxxxx3xxx10x3xxx18xxx,666999977626667774622267444661117555111101010101051101010555105110111851051113185105333318555,9,10,36,0.2777777777777778
2280,73xxxxx6xxx73x42xxx6xxxxx5x1xxxxxxxxx1xxxx2xxxxxxxxxxxxxx4xxxxx5,7333366677773642444666424541114245444142452244424552222244555555,8,7,25,0.28
965,1xxxxxx2xxxxxxx43xxxxxxxx341x2xxxxxx,111111223331233431234411234112222222,6,4,17,0.23529411764705882
55,7xxxxxxxxx3x3xxxxx7x1x5x2xxx1x662445,777777333337377777771155222115662445,6,7,16,0.4375
1483,5xxxx1xx34xxxxxx5xx4xxxxx2x3xxxxxx21,555551333451344451342221322321333321,6,5,14,0.35714285714285715
2252,xxxxx32xxx4xxxxxxxxxxxxxxxxxxx531x2xxxx4x1xxxxxx5,5555532544453254555325453332545311254444115555555,7,5,16,0.3125
1925,1x576x5476xxx32xx3xx142xx,1557615476144321433214222,5,7,12,0.5833333333333334
1320,1x1x3xxxx2x2xxxx4x43xxxxx,1113333332322223444333333,5,4,10,0.4
1429,xx123xx4xxxxxxx4xx3xx1xxx2xxxxxxxxxx,111233144223114423311123322223333333,6,4,16,0.25
335,3x14x2xx1xx32xxx55xxxxxx4,3314423114232242552422224,5,5,11,0.45454545454545453
1743,1xxxx21x6xxx4xxxxxxxx4xx32xxxx3556xx,122222126666422226444426322226355666,6,6,13,0.46153846153846156
419,5571633xx627xxxx2x4x4xx1x,5571633716277112244144411,5,7,14,0.5
258,6xxxx7x33x1x44617xx22xx55,6666677336174461722222255,5,7,11,0.6363636363636364
2904,xxxxxxxxxxxxxxxxxxxxxxxx6xxx267x73xxx4xx53xxxx1x102xxxx19xxxxxxx9xxxxx8xx5xx810xxx4,44444444442222222442666662442677732444555332411510222241951010101010499588881045558101010104,9,10,26,0.38461538461538464
2298,x6xxxxxxxx8x7xxx43xxxxx2xxx6xxxx1xxx45827x5xxxxx1xxxxxx3xxxxxxxxxxxxxxxxxxxxxxxxx,662222333682772343682272344688271334458271534455111534435555534433333334444444444,9,8,31,0.25806451612903225
624,2x2746x1xxx1374x3x55xxxx6,2227461174613746335566666,5,7,10,0.7
2848,x34xxxxxxxxxx2xx7xxx8xxx4xxxxx756x3xxxx1xxxxxxxxxxx5xxxxxxxx1xxxx2x86xxxxxxxxxxxx,334444444322227774328777444328756633328155663328115563328811163322886663333333333,9,8,32,0.25
3258,xxxxxxxx213xxx6xx4x2xxxx46xxxx5xx513,444444422134426134426133466113555513,6,6,14,0.42857142857142855
1659,xxxxx42x2x51x5xx1x3xxxx34,4444442224515545153455534,5,5,10,0.5
1504,2xxxxx2xxxxxxxx5x1x43xxxxxxxx3x1x4x5,211111213331113531143533144553114455,6,5,20,0.25
1976,x511x4x7x2x6x5xx4xxxxxxxx3xxxxxx7326,551144577246557246777226733326777326,6,7,17,0.4117647058823529
900,4x463xxx1xxxx7x2xxx1x2xxxxx5x375xxx6,444633111663177263117263777563755566,6,7,17,0.4117647058823529
820,x32x1xx7xx2xx5xx71xxxx54x36x6x4xxxxx,332211377221357771355554336664444444,6,7,16,0.4375
1369,4xxxxxxxxx2xx3x3xxx4xxx1xxxx2x1xxxxx,444444222224233344244441222221111111,6,4,11,0.36363636363636365
2707,xx13xxx3xx7xxxx2xxxx8xx6xxx1xxxxx7xxxxxxxxx52xxxx54x4xxxxxxxxx86,1113333317722222172288861721118617222186155521861544418611111186,8,8,20,0.4
1776,653x3xxx51xxxxxxx24164xx2,6533365551644416424164222,5,6,10,0.6
1185,xxx1x31xxxxx2xxx2x3xxxxxx,3331131331112311223111111,5,3,13,0.23076923076923078
250,x3x15x2125xx4xxxxx4x3xxxx,3311532125324223244232222,5,5,12,0.4166666666666667
2951,xxxxxxxxx1xxx105xxxxxxxxxxxxx4xxxx6xxxxxxxxxx3x46721xxxxxxxxx9xx9xxxxxx8x10xx8x3xxxxxxx5x7xxxxxxx2xxxx,11111111111101010566666110555644461105666466611055334672110105533372991095553728910988537289998557728888822222,10,10,40,0.25
83,xx2xx12x3xx7436xx1x5xx7xxx6xxx4xxxx5,222111233177436171456171456111455555,6,7,14,0.5
754,x413xxx2xxxxxxxxxxxx4xxx12xxxxxxxxx3,441333421113422213444213122213111113,6,4,14,0.2857142857142857
1768,xx51xx223xx53x16xxx64xxx4,5551152231553316666644444,5,6,10,0.6
2983,xxxxxxx5xxxxxx710xx10xxx3xxx9x8xxxxxxxxxxxxxxx7468xxxxxx5xxx6xxx3x2x4xxxxx2xxxxx91xxxxxxxxxxxxxxxx1xxx,999999955595557109101059535710910859535710101085953574688595355466659532244555952255559195555999919999991111,10,10,35,0.2857142857142857
444,132xxxxxxxxx2xxxx3xx1xxxx,1322213332122321233212222,5,3,10,0.3
2072,3xxxxxxxxxxxxxxx4xxx421xx2x1xxxxx3xx,333333444443422243424213424113444333,6,4,13,0.3076923076923077
3035,xxxxxxxxx5x5xxxxxxxxx6xx3x3xxxx9xxxxxx1xxxxxxxxxxx4xxxx9xxx7xxx10xxx782xxxxx108xxxxxxxxx62xx4xxxxxxxx1,11111111151555555515166633351519966665151199996555416669677741610666782416101010888241666662224111111111,10,10,33,0.30303030303030304
3000,x35x8104xxxx96xxxxxxxxxxxxxx8xxxx6xxxx1xxxxxxxxx10xxxxxxxxxxxxxxxx9x1x7xx27xx54x3xxxx2xxxxxxxxxxxxxxxx,3355810444439658101010104396588881043965551110439999511010433339514447773951477727335443772223333377777777777,10,10,37,0.2702702702702703
458,xxx54x6x4xx5x1x3367x227x1,5555456644556113367122771,5,7,13,0.5384615384615384
304,xx1x2x2xx51xxxx3x4x54xxx3,1112212225133353343544433,5,5,13,0.38461538461538464
1035,51xxx1x4xxxxxxxx3x2x25xxxxxxxx34xxxx,511111544444555534222534333334344444,6,5,11,0.45454545454545453
2515,6xxxxx3xx1x6x2x3xx2xx54x5xxxxx4xx1xx,666666333116223311255541554441444111,6,6,19,0.3157894736842105
53,x3x62xx6x4x2x1x5x4x71xxxxxxx7xxx35xx,336622366442311544371555377775333555,6,7,19,0.3684210526315789
1252,xx321xxxxxxx1xxxxx23xxxxx,3332132221321113222333333,5,3,10,0.3
1599,x13xxx24xxxx54xxxxxx1x253,1133312443125431255312253,5,5,11,0.45454545454545453
1341,1x4xx3x2xxxxx2xx3x1x4xxxx,1144431224311243311444444,5,4,12,0.3333333333333333
2934,xxx17xxx72xxxxxxxx4xxxxxxxxxxxxx5610xxxx3xx6xxxxxxx1x8xxxxxx3xxxx5xxxxxxxxxxxxxxxx8xx910x94xxxx2xxxxxx,1111777772199999944219555594221956105942319661059423198101059423998105594229881010109442989991099429992222222,10,10,37,0.2702702702702703
1421,xxxxxx41xxxxxx23xx2xxxxx3x1xxx4xxxxx,444444411114222314233314331114444444,6,4,13,0.3076923076923077
2538,47xxx65xxx8x8xxxxxxxx4x3xxxx7x2xx6xxx1xx3x12xx5xx,4766665476888547666654733365772236511123351222555,7,8,18,0.4444444444444444
919,xx41xxxxx52xxxxxxxxxx331x5xx24xxxxxx,444111455521452221452331452224444444,6,5,13,0.38461538461538464
1109,2x1xx15xxx25xxxxxx6x4xx34xx6xxxxxxx3,221111522225555555664443466643444443,6,6,15,0.4
103,x41xx2xxxxxxx36xx2x6xxxx457xxx5xx731,441112433312436312466311457331557731,6,7,18,0.3888888888888889
3092,xxxx23xxxxx65xx61xxxxx5x1xxxx7xxx34xxxxx7xxxxxx24,2222233266665326115532551533275553427777742222224,7,7,20,0.35
2593,2xxxxxxxx1x8xxxx7x4xxxx3xxxxxx4xxxxxxxxxxxxx2x569x3xx7xxxxxxx85xxxx6xx9xx1xxxxxxx,222222222118888872411113872444413872111113872156993877156699885155669995115555555,9,9,31,0.2903225806451613
2778,6xxxx6xxxxxx7xxx1xx8x24xxxxxxx8xxxxxx3x3xxxxxx24xxxxxxx5xxxx9xx5xx1xxxxx7x9xxxxxx,666666999222777919282247919288847919233347919224447919557777919577111119779999999,9,9,26,0.34615384615384615
1749,xxx43xx5x52xx6xxxxx416xx21xxxxxxxx3x,444433455523466623441623211223222233,6,6,16,0.375
1888,661173xxx7x45x4x5x2xxxx32,6611734447345443552233332,5,7,13,0.5384615384615384
2843,6xxxx8xxx7x35x412xxx6xxxxxxx4xxxxxxx7xxxxxxxxxxxxxxxxxx35xxxxxxxxxxxx82xxxxxx1xxx,663338888763534128766534128745534128745334128445344128435341128433341828444441888,9,8,29,0.27586206896551724
25,xxxx25x63x5xxx43412xxxxxxx7x7x61xxxx,222225263355264341264441667771611111,6,7,15,0.4666666666666667
3005,35xxxxxxxxxxxxxxxxxx9xxxxxxxxx7x9xxx6xxx6x4xxxx1xxxxx3x1xx7xxx4xx2xxxxxxxxx8x2xxx8xxxxxxxxxxxxxx5xxx,3555555555333377777599937111757793716175674371617567437166756747722665677788226568888666656666665555,10,9,35,0.2571428571428571
3036,xxxxx93723x8xxxxxxxxxxx1x1xx2xxxxxxxx4xxxxxxxxxx4xxxxxx68xxxxxxxxxxxxxxxx7xx5xxxxxxxxxx65x9xxxxxxxxx,9999993723983333372398311177239837777443983733334398373683339837368888983736555898333666589888888888,10,9,29,0.3103448275862069
1885,351xx352x1xx726x4x6xx7xx4,3511135221777267446677444,5,7,14,0.5
3160,xx41x234xx3xxxxx1xxxxxxx25xxxx5xxxxxxxxxxxxxxxxxx,4441123433312333111233222523325552332222233333333,7,5,17,0.29411764705882354
1375,xxxxx4xxxxx3xxxxx2xxx1x1x3xxxxxxxx42,444444433333432222432111432222444442,6,4,10,0.4
37,53xxx3x114x7xxxxxx2x65xxxx4xxx2xxx67,533333511447555547266547264447266667,6,7,13,0.5384615384615384
2328,1xxxxxxx3xx4x4xx2x1xx3xx2,1111133331344413221133222,5,4,10,0.4
3226,31xxxxx3xx4x41xxxxx2xxxxxxxxxx2xxxxx,311222331242411242422242444442222222,6,4,13,0.3076923076923077
1642,5xxx3x32xxxxxxxx141x54x2x,5333353222511125141254422,5,5,11,0.45454545454545453
1275,43x2xxxxxx1x23xxxxxx1xxx4,4332244332142321422214444,5,4,13,0.3076923076923077
2383,xxxxxxx43x6x1x5632xxxxxxxxxx5x2xxxx4xxx1xxxxxxxxx,4444444433661456326145622614562661446661144444444,7,6,19,0.3157894736842105
242,4xxxxxxxxxx1134x2xxxxxx32,4444433334311343222233332,5,4,9,0.4444444444444444
2965,xxxx4xxxxxx3xx5xxxx5xx1x6xx3x9xx8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx8xx7xxxxxx6x9xxx1xxxxxxx2x2xxxxxx47xxx,4444455555433355666541136663694183333369418666666941869999994186977777416691111741111122274444447777,10,9,31,0.2903225806451613
685,xx12xxxxxxxxx344xxx23xxxxxxxxxxxxxx1,111222133332134432123332122222111111,6,4,12,0.3333333333333333
1825,x12x615xx643xx4x352xxxxxx,1122615526435244352444444,5,6,11,0.5454545454545454
1713,xxxxxx6x544x1532xxx1x3xxxxxxxx26xxxx,666666655446153226113326222226266666,6,6,15,0.4
956,xxxxxxxxxx24xx1xx3xxxxxxxx4xxx2xxx13,444444422224421113422213444213222213,6,4,12,0.3333333333333333
225,46xx1x4x1523x65x3xx2xxx77,4661144615236652322222277,5,7,14,0.5
2615,29x3xxxxxxxxx5xx6x4xxxxxx8xxxx1xxxxx7xxx95xxxxxxxxxx8xxxxxx1xxxxxxxxx26xxx7xx43xx,299333333229955663422995683442195683742195683742111683742221663744422263777444333,9,9,35,0.2571428571428571
2179,31x5xxx12x2x3xxxxxxx4xx45,3115533125233252222544445,5,5,12,0.4166666666666667
2129,3xxxxxxxxxxxxxxxx7xxxxxx58xx8xxx6xxx1x5xxxx4672xx14xxxxxxxxx2x3x,3333333355555553577777535888875361111753614467236146622366662233,8,8,22,0.36363636363636365
1961,7xxx614476xxxxxxx521533x2,7777614476111115552153322,5,7,12,0.5833333333333334
1526,xxx3x5x4x4x2xxxxxxxxx3xxx1xxx25xxxx1,333355344452333352555352515552511111,6,5,14,0.35714285714285715
2354,3xxxx4xxxxxx1x2xxx2xxxxx1xxxxx5x534x,333334111134122134221134111334555344,6,5,16,0.3125
2290,57x26127xxx6xxxxxxxxx1xxxxxxxxxx54xxxxxx3xxxxxxx4xxxxx3xxxxxxxxx,5722612757266127572221275777222754477777334444444333333444444444,8,7,24,0.2916666666666667
3348,x3xxxxx2xx41xx1453xx5xxxxxxx2xxxxxxx,331111321441321453325553322223333333,6,5,13,0.38461538461538464
117,xxxx5x5822x86xxxxxxxx3x411xx74xxxxxx3x6xxxxxxxxx7,8888555822886633333363441136743333673366667777777,7,8,20,0.4
3138,xxxxxxxx1xxxxxxxxxx1x46x526xxxxxxxx5423x3xxxxxxxx,6666666611111666222164625266442555554233355555555,7,6,20,0.3
416,2xxxx6xxxx6x5123xx4x31x54,2222261112615123154431554,5,6,11,0.5454545454545454
3184,xxxxx164xxxxxx2x3xxxxxxx2xxxx4xxxxxxxxx51x356xxxx,4444416422241622324163332416344441635555163566666,7,6,16,0.375
1212,1xxx3xxxxxx321xxxxxxxxxx2,1111322213232132333322222,5,3,9,0.3333333333333333
2335,324xxxxx24x51xxxxxx1xx3x5,3244432224351113555133355,5,5,12,0.4166666666666667
2149,4xxx10x7xxxx1xxxx9xx2x6xxx3xx1xxxxxxxxx5xxxxxxxx10xxx93xxxx62x58xxxxxxxxx74xxxxxxx8,42221010777421221099742162109374116210937455621093745106210937451062105874510101010587455555588,9,10,24,0.4166666666666667
816,xxx12xxxx45x1xxxx23xx3xxx4xx5xxxxxxx,111122144452145552345333345553333333,6,5,14,0.35714285714285715
3308,15xxx2xx2x63xxxx4xx1x6xxxxx4xx53xxxx,152222152663155643115643555443533333,6,6,15,0.4
1154,xx3xx4x7xx513xx15x2x4xxxxxxxx7xx26x6,333444374451374151274111277777222666,6,7,15,0.4666666666666667
1831,xxxx1x2xx4xx46x123563xxx5,1111112444124661235633355,5,6,11,0.5454545454545454
2052,3xxx4xxxxxx12xxxx3xx214xx,3333422234212342133421444,5,4,9,0.4444444444444444
198,x53x3x4x21xx25xx4xxxxxx1x,5533354221542515455155511,5,5,12,0.4166666666666667
194,214xxxx5x4x12xxxxx3x3xxx5,2144421554212552223533335,5,5,12,0.4166666666666667
359,2xxx1342x4xx1xxxxxxxxxxx3,2221134214341143444433333,5,4,10,0.4
2530,xxxxxxx4xxxxxxx3xx3xx1xxx2xxxxxxx142,222222244442223342323142323142333142,6,4,12,0.3333333333333333
1487,4xxxxxxxx31x31xxxxxxxxx4x2xxxxxx5x25,444444333314311114555554522255555225,6,5,15,0.3333333333333333
2808,xxxxxxxx7xxxxxx41xx47xxxxxxx5xxxxxxxxx6xxxx1xxxxx3xx2xxxxxxxxxxx35xxxx2xxxxxxxx6x,111111117144444417147777777156666666156555116155535126133335126135555126111111166,9,7,24,0.2916666666666667
942,xxxxx2x4xxxxxxxx2xxxx3xxx1x4x1x3xxxx,222222244444222224333344311441331111,6,4,15,0.26666666666666666
1020,1xxxxx1x4x3x2x3xxxxxxxxxx4xxxxxxxxx2,122222124432223432333432344432333332,6,4,13,0.3076923076923077
2407,xx4xxx2xxxx45xxx3xx6xxxx3xxxx1x2xxxxxx1x6xxxxxx5x,4442222422245542334654223465412246541114654444455,7,6,19,0.3157894736842105
582,x23xxx1x2xxx1xx3xxxxxxxxx,2233321123221233222333333,5,3,12,0.25
1117,3xx2x1x1xxxxxx4x2xxx3x4xxxxxxxxxxxxx,333221113321144321143341144441111111,6,4,15,0.26666666666666666
972,xxxxx4xxxx54xx1x3xxxxxxxx2x12xxx53xx,555554522254521233521223521123555333,6,5,15,0.3333333333333333
3245,xxx232x5xxxxxxx1xxxx3xx4x51xxxxxxxx4,222232253332253122253124251124222224,6,5,13,0.38461538461538464
2320,xxxxxxxxxxx4xx2x2xxx1xx353xxxxx67x7xxxxxxxx1xxxxx6xxxxxxxxxx5xxx4xxxxxxxxxxxxxxxx,777733333744732223741733533741767577741767517741767517741777517741111117777777777,9,7,21,0.3333333333333333
835,x54664x3xxxxxx12xxxxxx1xxxx35xxxxxx2,554664534444531222531112533352555552,6,6,14,0.42857142857142855
619,7xx75x315xx4xx1x42x6xx326,7777533155341113422633326,5,7,12,0.5833333333333334
995,xxxxxxx4xx12xxx213xxx53xxxxxxxxxxx54,555222545212545213545533544444555554,6,5,14,0.35714285714285715
1087,213xxx2xxxxxxxx4xxx1xxxxx3xxxxxxxxx4,213333211113444413411113433333444444,6,4,11,0.36363636363636365
1705,xxxxxxxxxx1x41x64x6xx5xx3xxx3x225xxx,444444411114416644666555333335225555,6,6,14,0.42857142857142855
2235,1xxxxx5x35xx2xxxxxxxxxx4x1xxxxxx4xxxxxxxx2xxxxxx3,1111555335152235515523541152354445235555523333333,7,5,18,0.2777777777777778
336,xx3x2xxxx4xx4xx3xxx21xxx1,3332232224324443222211111,5,4,10,0.4
874,xxxxxxx54x311xx4xx23xx5xxxxxxxxxxxx2,111111154431155433235553233333222222,6,5,16,0.3125
339,x4xx1x1xx2x2xx3x3xxxxxxx4,4411141122422234333344444,5,4,11,0.36363636363636365
3040,5xxxxx1116xxxxxxxxx1xxxxxx5xxxxx34x82x11xxx4xx3xxxxx8xxxxxxxxxxx12x12xx9xxx710xxxxxxxxxxxxx9610xxxxx2x7xxx,55555511166888885111168333851111683438211116844332111682222210101062212121210109106271010101099106277777961062222277666,10,12,39,0.3076923076923077
1870,366x4xxxx1345xxx25x721xx7,3664434441345112251721117,5,7,14,0.5
560,3xxx5xx1x5144xxxxx2x26x63,3333511135144332222326663,5,6,11,0.5454545454545454
814,4xxxxxxxxxxx54xxxxxx3x5x3x1xxx1x6622,444444555554544454333454311444116622,6,6,15,0.4
479,224xx3x66x13574x5x71xxxxx,2244433664135741557111111,5,7,12,0.5833333333333334
3361,3x351xxxxxxxx214xxxx4xxxxx25xxxxxxxx,333511111551121451124451122551111111,6,5,15,0.3333333333333333
2054,x53xx2xxxxxxxx41x2xxx6x3x14x65xxxxxx,553332511132514132514633514665555555,6,6,14,0.42857142857142855
2519,xxxxxx2xxxxxxx43xxx4xxxx1xxxxx3x1xx2,222222211112114312144312133312331112,6,4,15,0.26666666666666666
2436,xxxxxxxxxxxxxxxxxx1xxxxxxxxx3xx4xxxx4xxx2xxx2xxx5xxxxxxx6xxx6513,4444444443333334431111344333313444444133222221135555551366666513,8,6,18,0.3333333333333333
827,4xx431xxxxx1xxxxx2x5x3xxxxxxxx5xxx2x,444431333331355552353352333552555522,6,5,16,0.3125
405,xxx5xx1x45xx2x3xx12xxxx43,4445541445412234112344443,5,5,12,0.4166666666666667
1986,x4xxxxx1x22xx5x1xxx657xxxxx33xx467xx,441111411221455111465777466337446777,6,7,18,0.3888888888888889
226,x13x3x4xxxxx5546xx12xxx62,1133314444115546111266662,5,6,12,0.5
1511,3xxxx4xxx3x5x1xxxxx1xx2xx2xx4xxxxx5x,333344444345414445412225422445444455,6,5,17,0.29411764705882354
2963,xxxxxxxxxxxxxxxxxx1xxxxxxx42xxxxxxxxxxxxxxxx8xxxxx8xxx137x2xxxx3xx6x5xx4xxxxxxxxx6xx7xxx5xxxxxxxxxxx,8888888888822222221882444442188241111118824188888882411377222243336752244666675226667777522222222222,10,8,29,0.27586206896551724
2070,xxxxx5x2xxx4x1x1xxxxxxxxxx3x3x5x24xx,555555522224511124522224523334522444,6,5,11,0.45454545454545453
1899,3x1xx53441xx2x725xx6xxx76,3311153441552772527622276,5,7,14,0.5
2239,xxxxxxxx5xxx16x63xxx4xxx3xxxx2xxxxxxxxx5xxx12xxx4,6666666655551666335141113514121151412215141121114,7,6,20,0.3
571,1xxx13xxx36225xx446xxxxx5,1111133333622556446566665,5,6,9,0.6666666666666666
1775,6xx61x31xxx54xxxxx54x32x2,6666133111354443555433222,5,6,11,0.5454545454545454
2677,3xxxxxxx4xxxxx1x5xxxxx72xxxxxx61xxxxxxxx54xxx7xx3xxxx6xx2xxxxxxx,3332222244321112543217725432176154321761543217613332166122221111,8,7,18,0.3888888888888889
1134,4xxxx7471xxx21xx8525xxx33xx8xx66xxxx,477777471555211585255583333883663333,6,8,17,0.47058823529411764
2355,xxxxx1x2xxx4x13xx3xxx2xxx4xxxxxxxxxx,111111122244113243333243344443333333,6,4,13,0.3076923076923077
2692,xxxxxx4xxxx73xxxxxxxx154xxx1xx7xxx36xx6xxxxxxxxxxxxxxx522xxxxxxx,5555554457773554573331545731117757366667577777775555555222222222,8,7,21,0.3333333333333333
1078,1226xxx4xxxxxxxxxx1x3xxxxxxx4653xxx5,122666144446155546153546553546533555,6,6,14,0.42857142857142855
762,xx14x1x5xxxxx32x4xxx253xxxxxxxxxxxxx,111441155541132541132531133331111111,6,5,12,0.4166666666666667
398,2xx14x5214x3xxxx677x563xx,2221455214533335677356333,5,7,11,0.6363636363636364
2161,xxxxxxx2xxxx78x38xxxxx9xxxxxxx14xxxxx7xxx246xx5xxxxx3xxx9xxxxxxxxxxx51xxxxxxxxxx6,333333322377788382379998882379142222379142466359144436359111136355555136333333336,9,9,27,0.3333333333333333
1179,xxxx3x2xxxxxx3x21x1xxxxxx,3333332222333322111222222,5,3,8,0.375
1156,4xx522x64xxxx3xx3xxxx7xxx71156xxxxxx,444522664555633335677755671156666666,6,7,16,0.4375
1893,726x6x2155x4xxxx4331xxxx7,7266672155741117433177777,5,7,10,0.7
2865,xxxxxxx3x4xxxx6xxx5xx2xxxxx2xxxx1xxxxxxxxxxxxx8x7x8xxxxx71xxxxxxxxxxxxx356xxxxxx4,444444433455556443552256643222551643555511643587718643587118643588888643566666644,9,8,32,0.25
2272,xxxxxxx6x21xxxx7xxx4xxx5xxx2xxxx3x5741xxxxxxxxxxxxxxxxxx3xxxxxx6,6666666662111177622441756622417536574175365777753655555536666666,8,7,21,0.3333333333333333
1513,xxx1x2xxxxx3xx5xxxxxxx4xxx5xxx1xx234,111122122223125333125344125334122234,6,5,15,0.3333333333333333
77,x51xx1xx67xxxxxx3xxxx7xxxxx4425632xx,551111566777563337563777563442563222,6,7,13,0.5384615384615384
2384,5xxxxxxxx6472xxxxx6xxxxxxxxxx31x4xxxxxx2xxx5317xx,5444777546472754666275444427531142753312275531777,7,7,20,0.35
680,xxxxxx12xxx1xxx3xxxxx43xx4xxxxxxx2xx,111111122221333322344432343332333222,6,4,16,0.25
1213,1xxx3xxxxxx12xx2xxxx3xxxx,1111322213212132111333333,5,3,9,0.3333333333333333
279,347x23x7x54xxx52xx161xxx6,3472234725442252221611116,5,7,13,0.5384615384615384
2304,xxxx7xxxxxx6x81xxxxxxxx25xxxx1xxxxxxx6xx2xxx7xxxxxxxxxxxxx4xx4xx853xxx3xxxxxxxxxx,111177777166181117161182517161882517168822517188555511185544441185333331111111111,9,8,30,0.26666666666666666
2797,xxxxxxxxxxxxxx3xxxxx6xx173xx12xxxxxxxxx5xxxxx4246x5xxx8xxxxxxxxxx7xxxxxx8xxxxxxxx,444444444411113334416611734412666774422556674424655674844666674847777774844444444,9,8,32,0.25
2933,x4x28xxxx6xxx10xx7x69xxxxxx3xxxx210xxx95xxx3xxxxxxxxx4xxxxxxxxxxxxxx5xxxx7xxxx8xxxxxxxxxxxxx1xxxxxxxx1,44228888664221077786942101073388942107739589433733958944373995893337395589377739888933333999991111111111,10,10,39,0.2564102564102564
1823,1xx14x6x5x63xxx53x42xxx2x,1111466554635445354255522,5,6,13,0.46153846153846156
1637,xxxx22xx535x4xx14x31xxxxx,2222225553554331443111111,5,5,13,0.38461538461538464
2175,xxx34x2xxxxxx3xx2xxxx41x1,4443442434424344244444111,5,4,9,0.4444444444444444
1927,xxxx3xx42x2x13x4x175667x5,2222324423241334417566775,5,7,13,0.5384615384615384
2859,xxxxxxxxxxxxxxx56xxx3xxx6x8xx2xxx327xxx5xxxxxxxxxxx47xxx1xxx18xxxxxxxx4xxxxxxxxxx,888888888855555568853333668852223327855522227844444477841111188844444448888888888,9,8,24,0.3333333333333333
1094,xxxx24x1xxxxxxxx1xxxx2xxx3xxx34xxxxx,222224211114222214444244434443433333,6,4,16,0.25
1031,xxxxxx1xxxxxxx23xxxxx3xxx21x4xxx4xxx,111111144441442341422341421141444111,6,4,16,0.25
903,1xxxx33xx4xx22xxxxxxx4xxx1xxxxxxxxxx,111113333413223413333413311113333333,6,4,11,0.36363636363636365
