board_idx,InitialPuzzle,CompletePuzzle,BoardSize,ColorCount,NumberOfLines,v
2273,xxx67xxxxxxxxx4xxxxx25xxxxx34xxxx7xxxxxxxx21xxx58xxx6xx3xxxx8xx1,6666755567777545672225456723444567233335662111358666613388888111,8,8,24,0.3333333333333333
2281,xx37xxx7x1xxxx5xxxxxxxxx3x2xxxxxxx4x2xxxxxx68xxxx4xx1xxx86x5xxxx,3337777731111155388881153822881588422815844688158466111586655555,8,8,29,0.27586206896551724
2289,64xxxxxxx7xxxxxxxxxxxxxx2x1x8x7x5xxx3xx4xxxxxxxxx21x835xxxxxxxx6,6444444467777774666666742218867452183664521833665218835655555556,8,8,23,0.34782608695652173
2413,xxxxxxxxx4xxxxxxx2xxxxxxx7xxx2x8xxx3x546xxxx1xxxxx1xx35x8xxxx76x,8888888884444448822222488711124887131546871315568713335687777766,8,8,19,0.42105263157894735
2415,178xxxxxxxxx8x5716xxxxx63xxx5xxx4xxxxxxxx2xxxxxxxxxxx24xxxxxxxx3,1788877717778757166777563366555643366666423333334222224344444443,8,8,29,0.27586206896551724
2419,83251x15xxxxxxxxxxxxxxx2xxxxxxx4xxxxxxxxx36x7xxxxxxxxxxx7xxxx864,8325111583255555832222228366666483688864836878648888786477777864,8,8,18,0.4444444444444444
2420,2xx3xxxx7xxxx1xx4x23xxxxxxxx74xxx6xxxxxxxxx8x85xx615xxxxxxxxxxxx,2223444477234114472344144777741446111114461888544615555444444444,8,8,21,0.38095238095238093
2422,2xxxx5x3x8xxxxx68xxxxx7x2xxxxx4x1xxxxxxxx53xxxxxxxx1x4xx7xxxx6xx,2225553388253336822537762255374615533746153377461111744677777666,8,8,31,0.25806451612903225
2423,xxxxxxxxx4xx46xxxx2x58xxxxxx1x6xxxxxxx8xxx7xxxxxx13xx37xx52xxxxx,2222222224444662222558625555186251111882517777725133337255222222,8,8,21,0.38095238095238093
2424,5x2xxxxxxx8x14xxxxxxxxx8xx5261xxxxx4x7xxxxx3x6xxx37xxxxxxxxxxxxx,5228888852881448522211485552614444446774433366744377777444444444,8,8,27,0.2962962962962963
2426,xxxx84x68xxxx2xxxxx1xxx6xxx3xxxxx13xx25xx74xxxxxxxxxxxxxx5xxxxx7,8888844685555246551152465113524451335254574455545774444455777777,8,8,29,0.27586206896551724
2430,xxxxxxxxx34xxxx5xxx7xxxxx8xx3xxx5xxxx8xxxxxxx6xx62xxx27x1xxxx14x,5555555553444445533777445833377458888874666666746222227411111144,8,8,22,0.36363636363636365
2434,5x4xxxxx1xxxxxxxx17xx2xxxxx5xxxxx836x2xxxxxxx3x4xxxxx8xxxxxxxx76,5544444415556664117562647775626478366264783333647888886677777776,8,8,23,0.34782608695652173
2441,61xxxxx5xxx6xxx2xxxxx5x8xxxx42xxxxx3xxxxxx34x7xxxxxxxx1xxxxxxx78,6111155566661522111115281444422814331118143417181444171811111778,8,8,24,0.3333333333333333
2563,23xxx1xxxxx2x36x5xxxx7xxx4xxxxxxx75xx1xxxxxxxx4xx8xx8x6xxxxxxxxx,2333311122223361555777614457666147576111477766444888866444444444,8,8,26,0.3076923076923077
2564,xxxxxx51xxxxxx1xxx2xxxx4xx3xxxx2xx6xxxx8xxx7x7xx5xx8x3xx4xx6xxxx,5555555154444411542224445433222254633338546777385468833844668888,8,8,24,0.3333333333333333
2565,2x2xxxxx5xxxxx4x17x34x6xxxx6xxxxxxx7xxx8xxxx5xxxxxxxxx3xxxxxx18x,2223333355534443175346631756663317577738175557381777773811111188,8,8,22,0.36363636363636365
2567,xxxx23xx28xxxxxx36xx4x8xx1xxxxxxx5x1xxxxxx7x7xxxxxxx564xxxxxxxxx,2222233328888883366644833116644335116643357776433555564333333333,8,8,24,0.3333333333333333
2568,xxxxxxxxx35xxxxxxxxxxx58xxxx7xxx4871xx1xxx26xx6xx2xxxx4xxxx3xxxx,8888888883555558833333588877733348711113422666634244444344433333,8,8,23,0.34782608695652173
2574,xxxxxxxxxx6xxx23xx8x1xxxxxxxxxx1xxx2x7x5xx85xx74xxx4xxxxx3xxxxx6,3333333336622223368211113682555136825755368557743664444433666666,8,8,23,0.34782608695652173
2577,35xxxxxxxxx8xxxxxxx2xxxxxxxx6xxxxxxxxx8xx1xx5xxx347xxx2x4xxx7x16,3566666635688886356222863566628635555286311152263471112644777116,8,8,23,0.34782608695652173
2580,xxxx83x3x2xxxxx5xxxx2x64xx1xxxxxxxxxxxxxxxxx7xxxx51xxx6xxx847xxx,8888833382222555855525648515556485144464851474648514746488847444,8,8,20,0.4
2588,x5xxxxxxx1x2xxxxxx8176xxxxxxxxxxxxx7xxxx4xxx6xxx3x4xxxxxxxxx3528,5588888851822228518176285111762855577628445566283445552833333528,8,8,25,0.32
2590,xxxxxxx6x8xxxxxxx7xxxxxxxxxx7xx64xxx2xxx13xxxxxxxx31x582xxxx4xx5,2222222628888826277778262222782644422822134448821331458211114555,8,8,26,0.3076923076923077
2624,x3xxxxx4x8xxxx5xxxxx6x2xxxx2xx4xxxx31xxxx85xxx1xxxxx6xxx7xxxxxx7,3355555438522254385262243852664438531666385311163333666677777777,8,8,23,0.34782608695652173
2629,6xxxx83xx761xxxxxxxx74xxxxxxxxxxxxxxxxx3x4xxxxx2x8x1xxx5xxxx25xx,6777783367617883666174831111448314444883148888221881222511112555,8,8,32,0.25
2632,12xxxxx5xxxx6xx48xx5xxx7xxxxxxx8xx3x6x7xxxxx2x4xx1xxxx3xxxxxxxxx,1225555511256444812564778122647881326478813224488133333888888888,8,8,21,0.38095238095238093
2633,xxx7xxxx72xxxx8xxxxxxxxxx5218xx6xxxxxx3x1xxxx4xx5xx63xxx4xxxxxxx,7777222272222882111188221521822615222236154444365546333644466666,8,8,29,0.27586206896551724
2642,4x42xxx2xxx8xxxxx7x7x56xxxxxxxxxxx3135xxxxx6xxxxxxxxxxxx8xxxxxx1,4442222288883333877735638111356381313563813666638133333381111111,8,8,17,0.47058823529411764
2648,xxxxxxx5x47xxxx7xxxxxxxxxxx8xxxx62xxx68xxx25x4xxxxxxx3xx1xxxxx13,5555555554777777544444445558888462556684622564446666633311111113,8,8,22,0.36363636363636365
2649,xxxxxxx1x8x4xxxxx5xx2xxxxxxxxxxx358xxxx1xxxxxx6x2764xx3x7xxxxxxx,3333333138844431358224313582443135824331222243662764433677666666,8,8,25,0.32
2650,xx1xxxx2xxxxxxxxxx3xxx5xxxxxxx7xxx3x57xxxxxxx84xxx48x6xx1xxxxx26,1112222212224444123445541234557412345774124488441248866612222226,8,8,27,0.2962962962962963
2651,xxxx75xxx2xxx86xxxx3xxxx4x3xxxxxxxxx8xxxxx26xxxxx7451x1xxxxxxxxx,7777755572222865773328654732286547228865472666654745111544455555,8,8,24,0.3333333333333333
2653,xxx7xxxxx24358xxxxxxx1xx7xx43xxx5xxx6xxxxx681xxxxx2xxxxxxxxxxxxx,7777555572435885724331857244318552666185526811855228888555555555,8,8,22,0.36363636363636365
2655,xx54xxxxxx67xx7xxx1x2x4xxxxx1xxxx8xxxxxxxxxxx86xx3xxxx32xxxxxxx5,5554444456677774561122445661122258666662588888625333333255555555,8,8,23,0.34782608695652173
2657,xxx1xxx2x2xxxxx3x4xxx3x5xxxxxxx1xx7x4xxxxxxx6xx8x6x75xxxxxxxxxx8,1111222212222333144443551666455116764511167665181677551811111118,8,8,25,0.32
2659,xxxxxxxxxxxx6x1x368xxxxx5x2xxxx4xxxx1x7xx2xxxxxxx583xxxx7xxxx4xx,3333333336666113368811335228133452881374528333745583777477777444,8,8,29,0.27586206896551724
2661,xxxxxxxxx34xxxxxxx2xx1xxxx5xxxxxxxxx615xxx6x32xxxxxx7xx7xxx48xx8,4442222243425552432251524355515243666152436332224333777744448888,8,8,22,0.36363636363636365
2664,xxxxx53152xxxxxx2xx81xxxxxxxxxxxx8xxxx7xxxxxxx6xx47xxxxx36xxxxx4,5555553152333331223811113338444438884774344447643477776436666664,8,8,23,0.34782608695652173
2673,xx437x25xxxxxx5xxxxxxxx6xxx8xxxxx3x1xxx6x7x4xxxxxxxx1x8x2xxxxxxx,4443722543337255437772264378882643711826477418224444188222222222,8,8,26,0.3076923076923077
2675,xxxxxxxxx5x7xx678xx8xxxx5xx2xx3x6xxxxxxx1x2x1xx4xxxxxxx3xxxxxxx4,8887777785876667858864445522643466266434162614341666143311111444,8,8,27,0.2962962962962963
2680,42xxxxx1xx621xxxxx4x8x3xxxxxxxxxx6xxxxxxxxxxxx7x8xxxxx357xxxx5xx,4222111146621777464887374648773746487337444873778888733577777555,8,8,25,0.32
2682,xx34xxxxx6xx68xxxxxx32xx17xx5xxxxxxxxxxxxxxx8xxxxxxxxxx417xxx5x2,3334444436666884333332841755528417522284175288841752222417555522,8,8,20,0.4
2684,78xxxxxxxxxxxxxxxxx68x7xxxxx1xxxxxxxxxx4x1x5xx53x4x3xxxxxxx62xx2,7888888877777778666688786111188861444444614555536443333366662222,8,8,20,0.4
2688,xxxxxxxxx1xxxxxxxxxxxx1x54xxxxx58672xxx6xxxx27xx83x4xxxx3xxxxxxx,5555555551111115544444155477744586727746866227468364444633666666,8,8,26,0.3076923076923077
2690,x6x1xxx8x7xxxx42xxxxxxxx6xx8xxx7xxx1xx3xxx54xxxxx52xxx3xxxxxxxxx,6611888867188442671844226718422777114237755442377522223777777777,8,8,28,0.2857142857142857
2691,457xxxxxxxx57x2xxxxx6xxxxx3x8xxxxxxx2xx6xx1xxxxxxx4xxx8xxx31xxxx,4577766645557626444466263334882634442826341128223441288233312222,8,8,27,0.2962962962962963
2697,x471x174x2xxxxxxxxxxx28xxxxxxxxxx8xxxxxxxxx5xxxx53x36x6xxxxxxxxx,4471117442777774422222844888888448444444444555555333666555555555,8,8,21,0.38095238095238093
2702,2xxxxxx6xxxxx32xx58xxxxxxxxx1xxxxxxxx74xxxx86xxxxxx5xx4xxx37x1xx,2222222633333326358666663586111135866741358867413555774133377111,8,8,22,0.36363636363636365
2707,xx13xxx3xx7xxxx2xxxx8xx6xxx1xxxxx7xxxxxxxxx52xxxx54x4xxxxxxxxx86,1113333317722222172288861721118617222186155521861544418611111186,8,8,20,0.4
2709,7x2xxxx25xxxxx41x3867xxxxxxx1xx5xxxxxxxxxxx6x4xxx3x8xxxxxxxxxxxx,7722222257777441538674115386141553861415538614155388111555555555,8,8,19,0.42105263157894735
2710,xxxxx164xxxxxxxx1xxx8xxxxxx4xx6xxxxx7x5xxx2xxx3x78xx53xx2xxxxxxx,1111116417777764178887647784776478847554782455347824533422244444,8,8,25,0.32
2713,12xxxxxxx8xxxxxxxxx5x5xxxxxx41xxxxxx37xxxxxxx372x8xxxxxxxxx6xx64,1222222218111112181555121814411218143772181433721814444411166664,8,8,19,0.42105263157894735
2716,4x1xxxxx8xxxxx71xxx3xxx6x4xxxxxxxxxxx73xxx52xx8xx2xx6xxxxxxxxxx5,4411111184777771847333368477773688888736555288865222666655555555,8,8,21,0.38095238095238093
2718,xxxxx34xx7x8xx3xx5xxx4xxx27xxxxxxxxxxxxxxxxxx1xxx8xxxxxx26x16xx5,5555534457785334557854442278555528886665286661652861116526616665,8,8,28,0.2857142857142857
2719,x3xxx57xxxx2xxxxx12xxx5xxxxx3xxxxxxx48xxx8xxxxxxx6x1xxxxx467xxxx,3311157731121557312211573333311744444817488888174661111744677777,8,8,28,0.2857142857142857
2720,14xxxxxxxxxxxxxx7xxxx7xxx51xxxxx536xxx2xxxxx8x84x6xxxx23xxxxxxxx,1444444411111114777777145511111453622224336288843662222333333333,8,8,20,0.4
2733,xxxxxxxxxxxxxx3xxx8xxx8xxxxx6x15xx4x1xx7xx2xx6xx5xx3xxxx4xx27xxx,5555555553333335538888855333661554431617542316175423111744227777,8,8,20,0.4
2736,xxxxxxxxx6713xxxxxxx2x3xxxxx1xxxxxxx75xxxxx68xxxx8xxxx2xxxxx4x54,4444444446713334467122344671122446777524466685244888852444444554,8,8,20,0.4
2739,x4xxx715xxxxxxxxxx1x765xxxxxxx3xxxxxxxxx8x23x26xxx4xxxxxxxxxxxx8,4477771547711115471176554777763344222663842322638443333388888888,8,8,30,0.26666666666666666
2740,4xxxxxxxxxx7xxx4xxxxx1x6xx58xx2xxxxx6x3xxx3xxxxxx8x51xxxx7xxxx2x,4444444477776664788861667858612278556132783511327835133277333322,8,8,26,0.3076923076923077
2742,xxxxxxxxxx68xx8xxx7xxxxxxxxxxxxxxx7241xxxxx5xxxxx2xx65xx3xxx31x4,2222222226688882267222222672444426724114266555142266651433333114,8,8,22,0.36363636363636365
2743,xx85x52xx76xx64xxx13xxxxxxxx4xxxxxxx3x78xx12xxxxxxxxxxxxxxxxxxxx,8885552287666642871344428713422287133278871222788777777888888888,8,8,20,0.4
2744,36x65xxxxx5xxx1x8x2xxxxxxxxxxxxxx4x2x3xxxxxxxx1x7x8xxxxxxxx7xxx4,3666522233555212832222128333331284422312884422127884422277774444,8,8,31,0.25806451612903225
2745,xx1xxxxxxx6xxx2xx6xxx57xxxx4xx8xx74xxxxxxxx3xxxxxx8xx25x1xx3xxxx,1117777716672227167725771774258817442558133322581388825813338888,8,8,29,0.27586206896551724
2748,xxxxxxxxxxxxxx8xxxxxxxxxxxx4xxxxx8571xxx563xx71x6xxxxxx42xxxx2x3,5555555558888885585555555854444458571114563777146633333422222233,8,8,20,0.4
2749,xxxxxxx7xxxxxxx6xxx15648xxx4xxxxxxx2xxxxxxxx1xx3xxx5328xxxx7xxxx,7777777775555666751156487514444875122288751112837555328377773333,8,8,22,0.36363636363636365
2753,1xxxxxxxxxxxxx5xx3xxxxxxx7xxx7xxxxxxx3xxx8x481xxx4x52xx2xxxx6xx6,1111111155555551533333315777773158888331584481115445222255556666,8,8,19,0.42105263157894735
2756,xxxxxxxxx4x53xxxxx5167xxxxxxxxxxxxxxxxxxxx1637xxx428xxxxxxxxxx82,2222222224553332245167322411673224166732241637322428333222288882,8,8,21,0.38095238095238093
2759,26xxxxxxxx6x1xxx4xxxxxxxx7x58xxxxx2xx3xxx74xxxxxxxxx581x3xxxxxxx,2663333322631113422333134725831347258313474588134445581333333333,8,8,24,0.3333333333333333
2761,xxxxxxxxx7846x54xxxxxxxxxxx1xx65xx37xxxxxxx1xx2xxx32xxxx8xxxxxxx,8884444487846654877776558111766581377111813111218132222181111111,8,8,26,0.3076923076923077
2763,5xxxxx83xx684xxxxxxxxxx1xxxxxxxxxxxxxx3xxxxxxx6x2x254x7x7xxxxx1x,5444488354684833546888315466663154444631555546612225477177777711,8,8,25,0.32
2767,xxxxx6x1x1xxxxx5x7xxxx5xx8xxxxx3xxx4x7x2xxxxxxxxx8xx46xxxxx3xxx2,6666661161111115677777556866673368646732686466326864463266633332,8,8,22,0.36363636363636365
2768,xxxxxxxxxx8xxx26xx7x3xxxx83xx75xx1xxxxxxxxxx4xxxx41xxxxxx65xxxx2,6666666668877726687737226833375261111152644441526411115266555552,8,8,22,0.36363636363636365
2771,xx7xx482xxxx1xxxxx1xxxxxxxxxxxx5x7xxx5xx84xxx2xxxxxxxxxx6xx63xx3,7774448274441882741118227448882577485525844852258888555566663333,8,8,29,0.27586206896551724
2130,6xxx5xxx3xxxx1416x3xx4x29xxxx89xxx87xxxxxx7x5xxxxxxxxxxxxxxxxxx2,6666511133365141663654429666589298875892987758929888889299999992,8,9,23,0.391304347826087
2132,xx5x19xxx4xx7x7xxxxxxxx92xxxx4x1xxxxxxx6xxxxx3xxx583xxxxxxx286xx,5551199954417779554111192544441125888886258333862583888622228666,8,9,26,0.34615384615384615
2287,xxxx92xxxxxxx3x2xx8xxxx3xx5x7x16xxx8x4xxxxx5x7xx9x64xxxx1xxxxxxx,9999922291111332918811339158711691587446915577469164444611666666,8,9,26,0.34615384615384615
2291,9xxx1xxxxx7xxxxxx5xxx5x1xx2xxxxxxxxx6x89xxxxxxxxx2x63x4xx7x4xx38,9999111177799991755555917224449972446489724664887246344877443338,8,9,29,0.3103448275862069
2579,7x7xxxxx8xxx6xx943x985x6xxxxxxx5xxxx3xxxxxxx2x4x12xxxxxxx1xxxxxx,7779999988896669438985664388855543333222444422421224444211222222,8,9,29,0.3103448275862069
2623,6xx64xxxxx197x7xxx3xxxxxxx2x58xxxxxx9xxxxxx1xxxxx3x2xx54xxxxxxx8,6666444411197774133955541329585413299854132118541322185411111888,8,9,20,0.45
2644,x29x35xxxxxx67xxxx63x1x5xxxxxxx8x9xxxx7xx1xxxx2xxxxx4x4x8xxxxxxx,2293355529936775296361752966617829111178211222282222444888888888,8,9,24,0.375
2665,x12xxxxxx478xx3xxxxx2xxxx4xx89xxxxxxx6xxxx6xx5xxx75xxxxxxxxx139x,1122299914782939147829391478893917766639176655391755533911111399,8,9,24,0.375
2671,2x2xxxx7xx376xx6xxx41x3xxxx85x9xxxxxxxxxx48x1xxxx5xx9xxxxxxxxxxx,2227777733376666344411333488519334855193348511933555999333333333,8,9,22,0.4090909090909091
2678,xxxxx6xxx4xxxx56x29xxx1xxxx43x8x3xx7xxxx52x9xxxxx7xxxx8xxxxxxx1x,3333366634443556329435113294358132977581529975815777758155555511,8,9,21,0.42857142857142855
2701,34xxxx45xx3xxx8x6x8x5xxx2xx7xxxxxxxxxx1x921xx6xxxxx9xxxx7xxxxxxx,3444444533388885668855552667777722666617921116179999111777777777,8,9,26,0.34615384615384615
2714,x24xxxx5xxxxxxxx269x9xxx38xxxxxxxx6xx1xxxx8xx5xxxx31x4xx7xx7xxxx,2244444526666645269996453866664538611145388155453331544577775555,8,9,22,0.4090909090909091
2728,xxxx5xxx82xx8x2x39xxxx1xxxxx41xxx3xx76xxx5x4x7xxx9x6xxxxxxxxxxxx,8888555582288225392222153994411533947665559477655996666555555555,8,9,29,0.3103448275862069
2765,2xxxx1xxxxx3xxxxxx85x5xxxx74xxxx3xxxx6xxxxxxx2xxxxxxx46x879xx91x,2222211133332221388555213874222138742661887422618774446187999911,8,9,25,0.36
2770,4xxxxx961271x9xxxxxxxxx8xxxxxxxxx2x7xxxxxxxxxxxxxx35xx6x35xx48xx,4444499612714966127144681271146812771468111114683335446835554888,8,9,25,0.36
2159,xxxxxx4xx2xxx6xx1xxxxxx4xxxxxxx32xxxxxxxxxxxxxxxxxxxxxxx31xxxxxxxxxxxx5xxxxxxx5x6,222222444266662214664444214644332214643311114643114444643144666644446656666666556,9,6,38,0.15789473684210525
2447,xxxxxxxx6xxxxxxxx5xxxxxxx26x4x2xx5xxx3xxxxxxxxxxxx1xxxxx1xx4xxxxxx3xxxxxxxxxxxxxx,666666666644444555641114526641214526631214426631211426631224426633322226666666666,9,6,23,0.2608695652173913
2452,xxxxxxxxxxxxxxxxxxxx5xxxxxxxx3xx2xxxxx6xxxxxxxx16xxxxxxxxx3xxxxxx4x2xxxxxxxx5xx41,111111111144444441145555541143332541146632541141632541141132541144122541111155541,9,6,20,0.3
2829,xxxxxxxxxxxxxxxxxxxxxxxxxxx62xxx3xxx4xx31xxxxxxxxxxxxxxxxxxx2xx1xxxxxxx54x65xxxxx,666666666622222226624444426624333426444314426111114226144444266146666665446555555,9,6,28,0.21428571428571427
2874,52xxxxxxxxxxxxxx5x4x6xxxxxxxx1xxxxxxxxxx34xxxxxxxxx2xxxxxxxx1xxxxxxxx6xxxxxxxxxx3,522222222555555552466222222461233333461234443461222243461111143466666643444444443,9,6,19,0.3157894736842105
2145,xxxxxxx2xx34xxxxxx5xxxxxxxx7xxxx14xxxx5x3xxx2xxxx61xx6xxxxxxxx7xxxxxxxxxxxxxxxxxx,555555522534444552533334452766631452765631552765661566765555567766666667777777777,9,7,29,0.2413793103448276
2146,45xxxxxx6xxx5xxxx2xxxxxxxxxxxxx2xx41xxxx1xxx3xxxxxxxx7xxxx6xxxxxxxxxxxx7xxxxxxxx3,456666666456522222456521111456521441456511433456555437456665437455555437444444433,9,7,22,0.3181818181818182
2152,xxxxxxxxxxxxxxxxxxxx1xxx7xxxxxxxxxxxxxx4xxxxxx6xxxx7xxx2xxxx1x2x4xxx53x5xxxxx6xx3,222222222255555552251111752255551752222451752662451752622451152644455355666666333,9,7,24,0.2916666666666667
2157,xxx4xxxxxx7xxxxxxx5xxxx23xx37x4xxxxxxxxxxxxxx5xxxxxx1xxx1xxx2xx6xxxxxxxxxxx6xxxxx,555455555575452225575452325375453325335553225533333215551111215655551115666655555,9,7,33,0.21212121212121213
2163,xxxxxx37xxxxxxx63xxxxxxxxxxxxxxxxxxxxxxx41xx2xxx7xx2xxxxxx5xx1xxx6xxxxxxxxxx5xxx4,333333377366666637363333337363777777363741112363744212363354212366354222333354444,9,7,25,0.28
2170,4xxxxxxxxxxxxxxxxxxxxxxxxxxx4xxxxxxxx5xx6xxxxxx1x5xxxxxx3xx7xxxx1xxxxx2xxx2367xxx,444444444222222224244444424245555424255665424211655424213667424213367424222367444,9,7,25,0.28
2302,xxx6xxxxxx4xxxxxxxxxxxxxxxxxxxx21xxxxxxxxxxxxxxx3x5xxx13xxxxxxx75xx7x2xxxxxx4x6xx,222666666242222226244444426222221426111111426133355426135554426755774226777744666,9,7,30,0.23333333333333334
2310,xxxxxxxxxxxxxxxxxx2x1xxx2xxxxx34xxxx63xxxxxxxxxxx7xxxxx57xxxxxxxx5x4xx6xxxxx1xxxx,222222222266666662261111262663341262633441262444471262457771262455441262444411222,9,7,28,0.25
2316,1x2xxxxxx6x5xxxxxxxx7xxxxxxxxx7x3xxxx6xxxxxxxxxx3xxxxxx4x21xxxxxxxx45xxxxxxxxxxxx,112222222615555552617711152611713152661113152222333152242211152244445552222222222,9,7,27,0.25925925925925924
2317,xxxxxxxxxxxxxxxxxxxx7xxxx3x2xxxxxxxxxxxx5xxxxx6xx1xxxxx42x716xxxxx5xxxxx34xxxxxxx,222222222233333332237777732236666772336556672366511672342571672342577772342222222,9,7,27,0.25925925925925924
2318,xxx2xxxxxx4xxxxxxxxxxxxxx12xxxxxxx5xxxxxxxxxxxxx73xx45xxxxx761xx6xxxxx3xxxxxxxxxx,111222222141111112144444412166666455163336445163736645163777611163333331111111111,9,7,28,0.25
2320,xxxxxxxxxxx4xx2x2xxx1xx353xxxxx67x7xxxxxxxx1xxxxx6xxxxxxxxxx5xxx4xxxxxxxxxxxxxxxx,777733333744732223741733533741767577741767517741767517741777517741111117777777777,9,7,21,0.3333333333333333
2451,2xxxxxxx1xx7x1xxxx75xxxx5xx3xx6xxxxx4xxxxxxxxxxxx6xxxxxxxx2x3xxxxxxxxxxxx4xxxxxxx,222211111777213333755223553335623353435622353435662353435522353433555553443333333,9,7,32,0.21875
2453,1xxxxxxxxxxxxxxxxxx5xxxx5xxx7xxxxx61xxx42xxxxxxxxxxx23xxx3xxxxxxxxxxxx7xxx64xxxxx,111111111666666661655555561673333361673422333673442223673344444677777774666444444,9,7,24,0.2916666666666667
2465,6xx3xxxxxx5xxx6xxxxxxxxx2xxxx3x4xxxxxxxxx74xxxxxxxxxxxxx7xxx1xxxxxxx2xx1xxx5xxxxx,666322222556326662566322262563344462567777462567666662567611122566612221555511111,9,7,29,0.2413793103448276
2468,xxxxxxxxxx4xxxxxxxxxxxx616xxxxxxxx1xx5xx2x5x2xxxx3xxx3xxxxxx4xxxxxxxxxxx7xx7xxxxx,222222222244446662222246162333244112353224552353334453355555453333335553777733333,9,7,32,0.21875
2605,x3xxxxxxxxxx7xxxxxxxxxxx6xx3xx25xxx4xx1xxxxx7x6xxxxxx4xx25xx1xxxxxxxxxxxxxxxxxxxx,334444444344777774341111674341251674441251677462251664462551164466666664444444444,9,7,28,0.25
2607,xxx2xxxxxx7xxxxx5xxxxxxxxxxxxxxxxxxx6xx24x13xxxxx3xxxxxxxx1xx5xxx7xxxxxx6xxxxxxx4,555222222575555552577222222557244444657241134657331334657311354657333354655555554,9,7,28,0.25
2608,xxxxxxxxxxxxxxxx5xxxxxx614xxx61xxxxxxxxxxxxxxxxxx5xxxxxx2xxxx7xxxxxx2x373xxxxxxx4,333333333355555553356666143356111143355554443344454333342444377342222337344444444,9,7,26,0.2692307692307692
2612,xxxxxxxx4xxxxxxxxxxx2xxxxxxxxxxxx5xxxx5xxxxxxxxxxx713xxxx7x1xxxx6x2xxxxxxx43x6xxx,444444444466666666462222226465555526465222226462277136462771136462233336444336666,9,7,25,0.28
2614,x4xxxxxxxxxx1xxx1xxx3xxxxxxxxx2xxxxxx63xx7xxxxxxxxx4xx7xxxx2xxx5xxxxxx5x6xxxxxxxx,446666666466111116463222226463244426463447426444477426777772226555555556666666666,9,7,25,0.28
2616,x6xxx3x14x7x2xx1xxxxxxxxxx6xx47xxx2xxxx3xxxxxxxxxxxxxxxxxxxxxxxx5xxxxx5xxxxxxxxxx,667773114677273144622273446624773426624333426624444426622222226655555556666666666,9,7,26,0.2692307692307692
2617,x3xxxxxxxxxxxxxxx6xxxx74xxx3625xxxxx247x5x1xxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxx,336666666366222226362274422362577442247557142247777142241111142244444442222222222,9,7,31,0.22580645161290322
2774,xxxxxx1x1xxxxxxx72xx2xxxxxxxxxxxx4xxx6xxxxxxxxxxxxxxxxxxxxxxxx75463xxxx3xxxxxxxx5,444444111477774472472277472477227472467727772466722222446777777546333333555555555,9,7,32,0.21875
2780,xxxxxxxxxx2xx1xxx5xxxxxxxx1xxxxxxxx5xxxx2xxxxxx6xxxxxxxxxx4x4xxx7x73xxxx36xxxxxxx,666555555626511115626555511626666555622226666666333336333344436377733336366666666,9,7,28,0.25
2788,xx3xxxx54x7xxxxxxxxxx2413xxxxxxxxx1xxxxxxx26xxxxxxxxxxx6xxx75xxxxxxxxxxxxxxxxxxxx,333555554375544444375241333375221113375522263377555563367777563366666663333333333,9,7,29,0.2413793103448276
2789,xxxxxxxxxxxx15xxx2xxxxxx6x4xxxxxxxxxxxxx6xxxxxxx73xxxxxxx5173xxxxxxxxxxxxxxx24xxx,222222222211157772215557674215777674215766674215733374215517374211117774222224444,9,7,25,0.28
2793,3xxxxxxx31xxxxxxxxxxx7xxx2xxxxxxxx4xxxxxxxxxx71xxx6xxx6x5xxxxxx2xxxxxxxxxxxxx45xx,333333333111115555777715225711115245715555245715666245665622245266624445222224555,9,7,27,0.25925925925925924
2806,xxx5xxxxxx4xxxxxxxx2x37x1xxxxxxxxxxxxxxxxxxxxxxx4x6xxx3xxx7xxxxxx5x216xxxxxxxxxxx,555533333544336663524376163524476163522476163552476163352271163355221663333333333,9,7,30,0.23333333333333334
2808,xxxxxxxx7xxxxxx41xx47xxxxxxx5xxxxxxxxx6xxxx1xxxxx3xx2xxxxxxxxxxx35xxxx2xxxxxxxx6x,111111117144444417147777777156666666156555116155535126133335126135555126111111166,9,7,24,0.2916666666666667
2823,41xx6xxxxx6xxxxx2xx4xxxxxxxxxxxxxxxxx5xx1xxxxxxxxxxxxxxx73xxxxxx52xxxxxxx73xxxxxx,411166333466116323446616323777616323757616323757666323757333323752222223773333333,9,7,25,0.28
2826,xxxxxxxxxx2xxx25xxxxxx1x3xxx64xxx5xxxxxx7xxxxxxxx1xxxxxx36xxxxxxxxx4xx7xxxxxxxxxx,111111111122222551111113351664333551644377771643311171643666171644446171666666111,9,7,28,0.25
2831,5xxx7xxxxxx4x6xxxxxxxx32xxxxxxxxxxxxxxxx1xxxxxxx423xx7xxxxxxxxxxx5xxxx1x6xxxxxxxx,511177777514166667514132267514133267514113267514423267511122266555111116666666666,9,7,25,0.28
2833,x6xxxxxx3xxx7xxxxx6xxx2xx1xxxxxxx4xxxxxx1xxxxxxxxxxxxxxx34xx725xxxxxxxxxxxxxxxx5x,662223333622723444627723414227333414277311114273344444273447725277777225222222255,9,7,37,0.1891891891891892
